"","feature_set","resample","problem","C"
"14392","catch22",10,"MiddlePhalanxTW",0.00599484250318941
"14393","feasts",10,"MiddlePhalanxTW",0.00599484250318941
"14394","tsfeatures",10,"MiddlePhalanxTW",0.00599484250318941
"14395","TSFEL",10,"MiddlePhalanxTW",0.00599484250318941
"14396","Kats",10,"MiddlePhalanxTW",0.00599484250318941
"14397","tsfresh",10,"MiddlePhalanxTW",0.000774263682681127
"14398","FFT (Mag^2 + Angle) + quantiles",10,"MiddlePhalanxTW",0.000774263682681127
"14399","Quantiles",10,"MiddlePhalanxTW",0.00599484250318941
"14400","FFT coef. (Mag^2 + Angle)",10,"MiddlePhalanxTW",0.00599484250318941
"14401","catch22",11,"MiddlePhalanxTW",0.0464158883361278
"14402","feasts",11,"MiddlePhalanxTW",0.00599484250318941
"14403","tsfeatures",11,"MiddlePhalanxTW",0.00599484250318941
"14404","TSFEL",11,"MiddlePhalanxTW",0.00599484250318941
"14405","Kats",11,"MiddlePhalanxTW",0.00599484250318941
"14406","tsfresh",11,"MiddlePhalanxTW",0.000774263682681127
"14407","FFT (Mag^2 + Angle) + quantiles",11,"MiddlePhalanxTW",0.00599484250318941
"14408","Quantiles",11,"MiddlePhalanxTW",0.00599484250318941
"14409","FFT coef. (Mag^2 + Angle)",11,"MiddlePhalanxTW",0.00599484250318941
"14410","catch22",12,"MiddlePhalanxTW",0.00599484250318941
"14411","feasts",12,"MiddlePhalanxTW",0.00599484250318941
"14412","tsfeatures",12,"MiddlePhalanxTW",0.00599484250318941
"14413","TSFEL",12,"MiddlePhalanxTW",0.000774263682681127
"14414","Kats",12,"MiddlePhalanxTW",0.0464158883361278
"14415","tsfresh",12,"MiddlePhalanxTW",0.000774263682681127
"14416","FFT (Mag^2 + Angle) + quantiles",12,"MiddlePhalanxTW",0.00599484250318941
"14417","Quantiles",12,"MiddlePhalanxTW",0.00599484250318941
"14418","FFT coef. (Mag^2 + Angle)",12,"MiddlePhalanxTW",0.00599484250318941
"14419","catch22",13,"MiddlePhalanxTW",0.00599484250318941
"14420","feasts",13,"MiddlePhalanxTW",0.0464158883361278
"14421","tsfeatures",13,"MiddlePhalanxTW",0.00599484250318941
"14422","TSFEL",13,"MiddlePhalanxTW",0.000774263682681127
"14423","Kats",13,"MiddlePhalanxTW",0.00599484250318941
"14424","tsfresh",13,"MiddlePhalanxTW",0.000774263682681127
"14425","FFT (Mag^2 + Angle) + quantiles",13,"MiddlePhalanxTW",0.00599484250318941
"14426","Quantiles",13,"MiddlePhalanxTW",0.0464158883361278
"14427","FFT coef. (Mag^2 + Angle)",13,"MiddlePhalanxTW",0.00599484250318941
"14428","catch22",14,"MiddlePhalanxTW",0.00599484250318941
"14429","feasts",14,"MiddlePhalanxTW",2.78255940220713
"14430","tsfeatures",14,"MiddlePhalanxTW",0.0464158883361278
"14431","TSFEL",14,"MiddlePhalanxTW",0.00599484250318941
"14432","Kats",14,"MiddlePhalanxTW",0.0464158883361278
"14433","tsfresh",14,"MiddlePhalanxTW",0.000774263682681127
"14434","FFT (Mag^2 + Angle) + quantiles",14,"MiddlePhalanxTW",0.000774263682681127
"14435","Quantiles",14,"MiddlePhalanxTW",0.00599484250318941
"14436","FFT coef. (Mag^2 + Angle)",14,"MiddlePhalanxTW",0.00599484250318941
"14437","catch22",15,"MiddlePhalanxTW",0.00599484250318941
"14438","feasts",15,"MiddlePhalanxTW",0.0464158883361278
"14439","tsfeatures",15,"MiddlePhalanxTW",0.0464158883361278
"14440","TSFEL",15,"MiddlePhalanxTW",0.00599484250318941
"14441","Kats",15,"MiddlePhalanxTW",0.00599484250318941
"14442","tsfresh",15,"MiddlePhalanxTW",0.000774263682681127
"14443","FFT (Mag^2 + Angle) + quantiles",15,"MiddlePhalanxTW",0.000774263682681127
"14444","Quantiles",15,"MiddlePhalanxTW",0.00599484250318941
"14445","FFT coef. (Mag^2 + Angle)",15,"MiddlePhalanxTW",0.00599484250318941
"14446","catch22",16,"MiddlePhalanxTW",0.00599484250318941
"14447","feasts",16,"MiddlePhalanxTW",0.359381366380463
"14448","tsfeatures",16,"MiddlePhalanxTW",0.00599484250318941
"14449","TSFEL",16,"MiddlePhalanxTW",0.000774263682681127
"14450","Kats",16,"MiddlePhalanxTW",0.00599484250318941
"14451","tsfresh",16,"MiddlePhalanxTW",0.000774263682681127
"14452","FFT (Mag^2 + Angle) + quantiles",16,"MiddlePhalanxTW",0.000774263682681127
"14453","Quantiles",16,"MiddlePhalanxTW",0.00599484250318941
"14454","FFT coef. (Mag^2 + Angle)",16,"MiddlePhalanxTW",0.00599484250318941
"14455","catch22",17,"MiddlePhalanxTW",0.00599484250318941
"14456","feasts",17,"MiddlePhalanxTW",0.0464158883361278
"14457","tsfeatures",17,"MiddlePhalanxTW",0.00599484250318941
"14458","TSFEL",17,"MiddlePhalanxTW",0.000774263682681127
"14459","Kats",17,"MiddlePhalanxTW",0.00599484250318941
"14460","tsfresh",17,"MiddlePhalanxTW",0.000774263682681127
"14461","FFT (Mag^2 + Angle) + quantiles",17,"MiddlePhalanxTW",0.000774263682681127
"14462","Quantiles",17,"MiddlePhalanxTW",0.00599484250318941
"14463","FFT coef. (Mag^2 + Angle)",17,"MiddlePhalanxTW",0.00599484250318941
"14464","catch22",18,"MiddlePhalanxTW",0.00599484250318941
"14465","feasts",18,"MiddlePhalanxTW",0.00599484250318941
"14466","tsfeatures",18,"MiddlePhalanxTW",0.00599484250318941
"14467","TSFEL",18,"MiddlePhalanxTW",0.000774263682681127
"14468","Kats",18,"MiddlePhalanxTW",0.00599484250318941
"14469","tsfresh",18,"MiddlePhalanxTW",0.000774263682681127
"14470","FFT (Mag^2 + Angle) + quantiles",18,"MiddlePhalanxTW",0.000774263682681127
"14471","Quantiles",18,"MiddlePhalanxTW",0.00599484250318941
"14472","FFT coef. (Mag^2 + Angle)",18,"MiddlePhalanxTW",0.00599484250318941
"14473","catch22",19,"MiddlePhalanxTW",0.0464158883361278
"14474","feasts",19,"MiddlePhalanxTW",0.0464158883361278
"14475","tsfeatures",19,"MiddlePhalanxTW",0.00599484250318941
"14476","TSFEL",19,"MiddlePhalanxTW",0.000774263682681127
"14477","Kats",19,"MiddlePhalanxTW",0.00599484250318941
"14478","tsfresh",19,"MiddlePhalanxTW",0.000774263682681127
"14479","FFT (Mag^2 + Angle) + quantiles",19,"MiddlePhalanxTW",0.00599484250318941
"14480","Quantiles",19,"MiddlePhalanxTW",0.000774263682681127
"14481","FFT coef. (Mag^2 + Angle)",19,"MiddlePhalanxTW",0.00599484250318941
"14482","catch22",20,"MiddlePhalanxTW",0.00599484250318941
"14483","feasts",20,"MiddlePhalanxTW",0.0464158883361278
"14484","tsfeatures",20,"MiddlePhalanxTW",0.00599484250318941
"14485","TSFEL",20,"MiddlePhalanxTW",0.000774263682681127
"14486","Kats",20,"MiddlePhalanxTW",0.00599484250318941
"14487","tsfresh",20,"MiddlePhalanxTW",0.000774263682681127
"14488","FFT (Mag^2 + Angle) + quantiles",20,"MiddlePhalanxTW",0.00599484250318941
"14489","Quantiles",20,"MiddlePhalanxTW",0.00599484250318941
"14490","FFT coef. (Mag^2 + Angle)",20,"MiddlePhalanxTW",0.00599484250318941
"14491","catch22",21,"MiddlePhalanxTW",0.00599484250318941
"14492","feasts",21,"MiddlePhalanxTW",0.00599484250318941
"14493","tsfeatures",21,"MiddlePhalanxTW",0.00599484250318941
"14494","TSFEL",21,"MiddlePhalanxTW",0.000774263682681127
"14495","Kats",21,"MiddlePhalanxTW",0.00599484250318941
"14496","tsfresh",21,"MiddlePhalanxTW",0.000774263682681127
"14497","FFT (Mag^2 + Angle) + quantiles",21,"MiddlePhalanxTW",0.000774263682681127
"14498","Quantiles",21,"MiddlePhalanxTW",0.00599484250318941
"14499","FFT coef. (Mag^2 + Angle)",21,"MiddlePhalanxTW",0.00599484250318941
"14500","catch22",22,"MiddlePhalanxTW",0.359381366380463
"14501","feasts",22,"MiddlePhalanxTW",0.359381366380463
"14502","tsfeatures",22,"MiddlePhalanxTW",0.00599484250318941
"14503","TSFEL",22,"MiddlePhalanxTW",0.00599484250318941
"14504","Kats",22,"MiddlePhalanxTW",0.00599484250318941
"14505","tsfresh",22,"MiddlePhalanxTW",0.000774263682681127
"14506","FFT (Mag^2 + Angle) + quantiles",22,"MiddlePhalanxTW",0.000774263682681127
"14507","Quantiles",22,"MiddlePhalanxTW",0.00599484250318941
"14508","FFT coef. (Mag^2 + Angle)",22,"MiddlePhalanxTW",0.00599484250318941
"14509","catch22",23,"MiddlePhalanxTW",0.00599484250318941
"14510","feasts",23,"MiddlePhalanxTW",0.0464158883361278
"14511","tsfeatures",23,"MiddlePhalanxTW",0.00599484250318941
"14512","TSFEL",23,"MiddlePhalanxTW",0.00599484250318941
"14513","Kats",23,"MiddlePhalanxTW",0.0464158883361278
"14514","tsfresh",23,"MiddlePhalanxTW",0.000774263682681127
"14515","FFT (Mag^2 + Angle) + quantiles",23,"MiddlePhalanxTW",0.000774263682681127
"14516","Quantiles",23,"MiddlePhalanxTW",0.00599484250318941
"14517","FFT coef. (Mag^2 + Angle)",23,"MiddlePhalanxTW",0.00599484250318941
"14518","catch22",24,"MiddlePhalanxTW",0.00599484250318941
"14519","feasts",24,"MiddlePhalanxTW",0.0464158883361278
"14520","tsfeatures",24,"MiddlePhalanxTW",0.00599484250318941
"14521","TSFEL",24,"MiddlePhalanxTW",0.000774263682681127
"14522","Kats",24,"MiddlePhalanxTW",0.00599484250318941
"14523","tsfresh",24,"MiddlePhalanxTW",0.000774263682681127
"14524","FFT (Mag^2 + Angle) + quantiles",24,"MiddlePhalanxTW",0.000774263682681127
"14525","Quantiles",24,"MiddlePhalanxTW",0.00599484250318941
"14526","FFT coef. (Mag^2 + Angle)",24,"MiddlePhalanxTW",0.00599484250318941
"14527","catch22",25,"MiddlePhalanxTW",0.00599484250318941
"14528","feasts",25,"MiddlePhalanxTW",0.00599484250318941
"14529","tsfeatures",25,"MiddlePhalanxTW",0.00599484250318941
"14530","TSFEL",25,"MiddlePhalanxTW",0.000774263682681127
"14531","Kats",25,"MiddlePhalanxTW",0.00599484250318941
"14532","tsfresh",25,"MiddlePhalanxTW",0.000774263682681127
"14533","FFT (Mag^2 + Angle) + quantiles",25,"MiddlePhalanxTW",0.00599484250318941
"14534","Quantiles",25,"MiddlePhalanxTW",0.00599484250318941
"14535","FFT coef. (Mag^2 + Angle)",25,"MiddlePhalanxTW",0.00599484250318941
"14536","catch22",26,"MiddlePhalanxTW",0.00599484250318941
"14537","feasts",26,"MiddlePhalanxTW",0.00599484250318941
"14538","tsfeatures",26,"MiddlePhalanxTW",0.00599484250318941
"14539","TSFEL",26,"MiddlePhalanxTW",0.000774263682681127
"14540","Kats",26,"MiddlePhalanxTW",0.00599484250318941
"14541","tsfresh",26,"MiddlePhalanxTW",0.000774263682681127
"14542","FFT (Mag^2 + Angle) + quantiles",26,"MiddlePhalanxTW",0.000774263682681127
"14543","Quantiles",26,"MiddlePhalanxTW",0.00599484250318941
"14544","FFT coef. (Mag^2 + Angle)",26,"MiddlePhalanxTW",0.000774263682681127
"14545","catch22",27,"MiddlePhalanxTW",0.00599484250318941
"14546","feasts",27,"MiddlePhalanxTW",0.0464158883361278
"14547","tsfeatures",27,"MiddlePhalanxTW",0.00599484250318941
"14548","TSFEL",27,"MiddlePhalanxTW",0.000774263682681127
"14549","Kats",27,"MiddlePhalanxTW",0.00599484250318941
"14550","tsfresh",27,"MiddlePhalanxTW",0.000774263682681127
"14551","FFT (Mag^2 + Angle) + quantiles",27,"MiddlePhalanxTW",0.00599484250318941
"14552","Quantiles",27,"MiddlePhalanxTW",0.00599484250318941
"14553","FFT coef. (Mag^2 + Angle)",27,"MiddlePhalanxTW",0.00599484250318941
"14554","catch22",28,"MiddlePhalanxTW",0.0464158883361278
"14555","feasts",28,"MiddlePhalanxTW",0.00599484250318941
"14556","tsfeatures",28,"MiddlePhalanxTW",0.00599484250318941
"14557","TSFEL",28,"MiddlePhalanxTW",0.00599484250318941
"14558","Kats",28,"MiddlePhalanxTW",0.00599484250318941
"14559","tsfresh",28,"MiddlePhalanxTW",0.000774263682681127
"14560","FFT (Mag^2 + Angle) + quantiles",28,"MiddlePhalanxTW",0.00599484250318941
"14561","Quantiles",28,"MiddlePhalanxTW",0.00599484250318941
"14562","FFT coef. (Mag^2 + Angle)",28,"MiddlePhalanxTW",0.00599484250318941
"14563","catch22",29,"MiddlePhalanxTW",0.00599484250318941
"14564","feasts",29,"MiddlePhalanxTW",0.00599484250318941
"14565","tsfeatures",29,"MiddlePhalanxTW",0.00599484250318941
"14566","TSFEL",29,"MiddlePhalanxTW",0.00599484250318941
"14567","Kats",29,"MiddlePhalanxTW",0.0464158883361278
"14568","tsfresh",29,"MiddlePhalanxTW",0.000774263682681127
"14569","FFT (Mag^2 + Angle) + quantiles",29,"MiddlePhalanxTW",0.000774263682681127
"14570","Quantiles",29,"MiddlePhalanxTW",0.00599484250318941
"14571","FFT coef. (Mag^2 + Angle)",29,"MiddlePhalanxTW",0.00599484250318941
"14572","catch22",30,"MiddlePhalanxTW",0.00599484250318941
"14573","feasts",30,"MiddlePhalanxTW",0.0464158883361278
"14574","tsfeatures",30,"MiddlePhalanxTW",0.00599484250318941
"14575","TSFEL",30,"MiddlePhalanxTW",0.00599484250318941
"14576","Kats",30,"MiddlePhalanxTW",0.00599484250318941
"14577","tsfresh",30,"MiddlePhalanxTW",0.000774263682681127
"14578","FFT (Mag^2 + Angle) + quantiles",30,"MiddlePhalanxTW",0.000774263682681127
"14579","Quantiles",30,"MiddlePhalanxTW",0.00599484250318941
"14580","FFT coef. (Mag^2 + Angle)",30,"MiddlePhalanxTW",0.00599484250318941
"14581","catch22",1,"MixedShapesRegularTrain",21.5443469003188
"14582","feasts",1,"MixedShapesRegularTrain",2.78255940220713
"14583","tsfeatures",1,"MixedShapesRegularTrain",2.78255940220713
"14584","TSFEL",1,"MixedShapesRegularTrain",0.359381366380463
"14585","Kats",1,"MixedShapesRegularTrain",0.0464158883361278
"14586","tsfresh",1,"MixedShapesRegularTrain",21.5443469003188
"14587","FFT (Mag^2 + Angle) + quantiles",1,"MixedShapesRegularTrain",0.359381366380463
"14588","Quantiles",1,"MixedShapesRegularTrain",0.359381366380463
"14589","FFT coef. (Mag^2 + Angle)",1,"MixedShapesRegularTrain",0.0464158883361278
"14590","catch22",2,"MixedShapesRegularTrain",0.359381366380463
"14591","feasts",2,"MixedShapesRegularTrain",2.78255940220713
"14592","tsfeatures",2,"MixedShapesRegularTrain",0.359381366380463
"14593","TSFEL",2,"MixedShapesRegularTrain",0.359381366380463
"14594","Kats",2,"MixedShapesRegularTrain",0.359381366380463
"14595","tsfresh",2,"MixedShapesRegularTrain",0.0464158883361278
"14596","FFT (Mag^2 + Angle) + quantiles",2,"MixedShapesRegularTrain",0.0464158883361278
"14597","Quantiles",2,"MixedShapesRegularTrain",2.78255940220713
"14598","FFT coef. (Mag^2 + Angle)",2,"MixedShapesRegularTrain",0.0464158883361278
"14599","catch22",3,"MixedShapesRegularTrain",2.78255940220713
"14600","feasts",3,"MixedShapesRegularTrain",0.359381366380463
"14601","tsfeatures",3,"MixedShapesRegularTrain",0.359381366380463
"14602","TSFEL",3,"MixedShapesRegularTrain",0.359381366380463
"14603","Kats",3,"MixedShapesRegularTrain",0.359381366380463
"14604","tsfresh",3,"MixedShapesRegularTrain",21.5443469003188
"14605","FFT (Mag^2 + Angle) + quantiles",3,"MixedShapesRegularTrain",2.78255940220713
"14606","Quantiles",3,"MixedShapesRegularTrain",2.78255940220713
"14607","FFT coef. (Mag^2 + Angle)",3,"MixedShapesRegularTrain",0.0464158883361278
"14608","catch22",4,"MixedShapesRegularTrain",2.78255940220713
"14609","feasts",4,"MixedShapesRegularTrain",0.359381366380463
"14610","tsfeatures",4,"MixedShapesRegularTrain",21.5443469003188
"14611","TSFEL",4,"MixedShapesRegularTrain",2.78255940220713
"14612","Kats",4,"MixedShapesRegularTrain",0.359381366380463
"14613","tsfresh",4,"MixedShapesRegularTrain",0.0464158883361278
"14614","FFT (Mag^2 + Angle) + quantiles",4,"MixedShapesRegularTrain",0.359381366380463
"14615","Quantiles",4,"MixedShapesRegularTrain",0.359381366380463
"14616","FFT coef. (Mag^2 + Angle)",4,"MixedShapesRegularTrain",0.359381366380463
"14617","catch22",5,"MixedShapesRegularTrain",2.78255940220713
"14618","feasts",5,"MixedShapesRegularTrain",2.78255940220713
"14619","tsfeatures",5,"MixedShapesRegularTrain",0.359381366380463
"14620","TSFEL",5,"MixedShapesRegularTrain",2.78255940220713
"14621","Kats",5,"MixedShapesRegularTrain",0.359381366380463
"14622","tsfresh",5,"MixedShapesRegularTrain",0.359381366380463
"14623","FFT (Mag^2 + Angle) + quantiles",5,"MixedShapesRegularTrain",0.359381366380463
"14624","Quantiles",5,"MixedShapesRegularTrain",0.359381366380463
"14625","FFT coef. (Mag^2 + Angle)",5,"MixedShapesRegularTrain",0.00599484250318941
"14626","catch22",6,"MixedShapesRegularTrain",0.359381366380463
"14627","feasts",6,"MixedShapesRegularTrain",2.78255940220713
"14628","tsfeatures",6,"MixedShapesRegularTrain",0.359381366380463
"14629","TSFEL",6,"MixedShapesRegularTrain",0.359381366380463
"14630","Kats",6,"MixedShapesRegularTrain",0.359381366380463
"14631","tsfresh",6,"MixedShapesRegularTrain",0.359381366380463
"14632","FFT (Mag^2 + Angle) + quantiles",6,"MixedShapesRegularTrain",0.0464158883361278
"14633","Quantiles",6,"MixedShapesRegularTrain",0.359381366380463
"14634","FFT coef. (Mag^2 + Angle)",6,"MixedShapesRegularTrain",0.0464158883361278
"14635","catch22",7,"MixedShapesRegularTrain",0.359381366380463
"14636","feasts",7,"MixedShapesRegularTrain",0.359381366380463
"14637","tsfeatures",7,"MixedShapesRegularTrain",0.359381366380463
"14638","TSFEL",7,"MixedShapesRegularTrain",0.359381366380463
"14639","Kats",7,"MixedShapesRegularTrain",0.359381366380463
"14640","tsfresh",7,"MixedShapesRegularTrain",2.78255940220713
"14641","FFT (Mag^2 + Angle) + quantiles",7,"MixedShapesRegularTrain",0.359381366380463
"14642","Quantiles",7,"MixedShapesRegularTrain",0.359381366380463
"14643","FFT coef. (Mag^2 + Angle)",7,"MixedShapesRegularTrain",0.0464158883361278
"14644","catch22",8,"MixedShapesRegularTrain",2.78255940220713
"14645","feasts",8,"MixedShapesRegularTrain",0.359381366380463
"14646","tsfeatures",8,"MixedShapesRegularTrain",0.0464158883361278
"14647","TSFEL",8,"MixedShapesRegularTrain",0.0464158883361278
"14648","Kats",8,"MixedShapesRegularTrain",2.78255940220713
"14649","tsfresh",8,"MixedShapesRegularTrain",21.5443469003188
"14650","FFT (Mag^2 + Angle) + quantiles",8,"MixedShapesRegularTrain",2.78255940220713
"14651","Quantiles",8,"MixedShapesRegularTrain",0.359381366380463
"14652","FFT coef. (Mag^2 + Angle)",8,"MixedShapesRegularTrain",0.00599484250318941
"14653","catch22",9,"MixedShapesRegularTrain",0.359381366380463
"14654","feasts",9,"MixedShapesRegularTrain",21.5443469003188
"14655","tsfeatures",9,"MixedShapesRegularTrain",1291.54966501488
"14656","TSFEL",9,"MixedShapesRegularTrain",2.78255940220713
"14657","Kats",9,"MixedShapesRegularTrain",0.359381366380463
"14658","tsfresh",9,"MixedShapesRegularTrain",21.5443469003188
"14659","FFT (Mag^2 + Angle) + quantiles",9,"MixedShapesRegularTrain",0.0464158883361278
"14660","Quantiles",9,"MixedShapesRegularTrain",0.359381366380463
"14661","FFT coef. (Mag^2 + Angle)",9,"MixedShapesRegularTrain",0.0464158883361278
"14662","catch22",10,"MixedShapesRegularTrain",0.359381366380463
"14663","feasts",10,"MixedShapesRegularTrain",21.5443469003188
"14664","tsfeatures",10,"MixedShapesRegularTrain",2.78255940220713
"14665","TSFEL",10,"MixedShapesRegularTrain",0.359381366380463
"14666","Kats",10,"MixedShapesRegularTrain",2.78255940220713
"14667","tsfresh",10,"MixedShapesRegularTrain",2.78255940220713
"14668","FFT (Mag^2 + Angle) + quantiles",10,"MixedShapesRegularTrain",0.0464158883361278
"14669","Quantiles",10,"MixedShapesRegularTrain",0.359381366380463
"14670","FFT coef. (Mag^2 + Angle)",10,"MixedShapesRegularTrain",0.0464158883361278
"14671","catch22",11,"MixedShapesRegularTrain",2.78255940220713
"14672","feasts",11,"MixedShapesRegularTrain",2.78255940220713
"14673","tsfeatures",11,"MixedShapesRegularTrain",0.359381366380463
"14674","TSFEL",11,"MixedShapesRegularTrain",0.359381366380463
"14675","Kats",11,"MixedShapesRegularTrain",0.0464158883361278
"14676","tsfresh",11,"MixedShapesRegularTrain",0.0464158883361278
"14677","FFT (Mag^2 + Angle) + quantiles",11,"MixedShapesRegularTrain",0.0464158883361278
"14678","Quantiles",11,"MixedShapesRegularTrain",2.78255940220713
"14679","FFT coef. (Mag^2 + Angle)",11,"MixedShapesRegularTrain",0.0464158883361278
"14680","catch22",12,"MixedShapesRegularTrain",0.359381366380463
"14681","feasts",12,"MixedShapesRegularTrain",2.78255940220713
"14682","tsfeatures",12,"MixedShapesRegularTrain",0.359381366380463
"14683","TSFEL",12,"MixedShapesRegularTrain",0.359381366380463
"14684","Kats",12,"MixedShapesRegularTrain",0.0464158883361278
"14685","tsfresh",12,"MixedShapesRegularTrain",2.78255940220713
"14686","FFT (Mag^2 + Angle) + quantiles",12,"MixedShapesRegularTrain",0.0464158883361278
"14687","Quantiles",12,"MixedShapesRegularTrain",0.359381366380463
"14688","FFT coef. (Mag^2 + Angle)",12,"MixedShapesRegularTrain",0.0464158883361278
"14689","catch22",13,"MixedShapesRegularTrain",0.359381366380463
"14690","feasts",13,"MixedShapesRegularTrain",0.359381366380463
"14691","tsfeatures",13,"MixedShapesRegularTrain",0.359381366380463
"14692","TSFEL",13,"MixedShapesRegularTrain",0.359381366380463
"14693","Kats",13,"MixedShapesRegularTrain",0.359381366380463
"14694","tsfresh",13,"MixedShapesRegularTrain",21.5443469003188
"14695","FFT (Mag^2 + Angle) + quantiles",13,"MixedShapesRegularTrain",0.0464158883361278
"14696","Quantiles",13,"MixedShapesRegularTrain",2.78255940220713
"14697","FFT coef. (Mag^2 + Angle)",13,"MixedShapesRegularTrain",0.0464158883361278
"14698","catch22",14,"MixedShapesRegularTrain",0.359381366380463
"14699","feasts",14,"MixedShapesRegularTrain",0.359381366380463
"14700","tsfeatures",14,"MixedShapesRegularTrain",0.359381366380463
"14701","TSFEL",14,"MixedShapesRegularTrain",0.0464158883361278
"14702","Kats",14,"MixedShapesRegularTrain",0.0464158883361278
"14703","tsfresh",14,"MixedShapesRegularTrain",0.0464158883361278
"14704","FFT (Mag^2 + Angle) + quantiles",14,"MixedShapesRegularTrain",0.0464158883361278
"14705","Quantiles",14,"MixedShapesRegularTrain",0.359381366380463
"14706","FFT coef. (Mag^2 + Angle)",14,"MixedShapesRegularTrain",0.0464158883361278
"14707","catch22",15,"MixedShapesRegularTrain",0.359381366380463
"14708","feasts",15,"MixedShapesRegularTrain",2.78255940220713
"14709","tsfeatures",15,"MixedShapesRegularTrain",0.359381366380463
"14710","TSFEL",15,"MixedShapesRegularTrain",0.359381366380463
"14711","Kats",15,"MixedShapesRegularTrain",0.0464158883361278
"14712","tsfresh",15,"MixedShapesRegularTrain",2.78255940220713
"14713","FFT (Mag^2 + Angle) + quantiles",15,"MixedShapesRegularTrain",0.359381366380463
"14714","Quantiles",15,"MixedShapesRegularTrain",2.78255940220713
"14715","FFT coef. (Mag^2 + Angle)",15,"MixedShapesRegularTrain",0.00599484250318941
"14716","catch22",16,"MixedShapesRegularTrain",0.0464158883361278
"14717","feasts",16,"MixedShapesRegularTrain",2.78255940220713
"14718","tsfeatures",16,"MixedShapesRegularTrain",0.0464158883361278
"14719","TSFEL",16,"MixedShapesRegularTrain",0.359381366380463
"14720","Kats",16,"MixedShapesRegularTrain",2.78255940220713
"14721","tsfresh",16,"MixedShapesRegularTrain",2.78255940220713
"14722","FFT (Mag^2 + Angle) + quantiles",16,"MixedShapesRegularTrain",0.359381366380463
"14723","Quantiles",16,"MixedShapesRegularTrain",0.359381366380463
"14724","FFT coef. (Mag^2 + Angle)",16,"MixedShapesRegularTrain",0.0464158883361278
"14725","catch22",17,"MixedShapesRegularTrain",0.359381366380463
"14726","feasts",17,"MixedShapesRegularTrain",0.359381366380463
"14727","tsfeatures",17,"MixedShapesRegularTrain",0.359381366380463
"14728","TSFEL",17,"MixedShapesRegularTrain",0.359381366380463
"14729","Kats",17,"MixedShapesRegularTrain",0.0464158883361278
"14730","tsfresh",17,"MixedShapesRegularTrain",2.78255940220713
"14731","FFT (Mag^2 + Angle) + quantiles",17,"MixedShapesRegularTrain",0.0464158883361278
"14732","Quantiles",17,"MixedShapesRegularTrain",0.359381366380463
"14733","FFT coef. (Mag^2 + Angle)",17,"MixedShapesRegularTrain",0.00599484250318941
"14734","catch22",18,"MixedShapesRegularTrain",0.359381366380463
"14735","feasts",18,"MixedShapesRegularTrain",2.78255940220713
"14736","tsfeatures",18,"MixedShapesRegularTrain",2.78255940220713
"14737","TSFEL",18,"MixedShapesRegularTrain",0.359381366380463
"14738","Kats",18,"MixedShapesRegularTrain",0.359381366380463
"14739","tsfresh",18,"MixedShapesRegularTrain",0.0464158883361278
"14740","FFT (Mag^2 + Angle) + quantiles",18,"MixedShapesRegularTrain",0.0464158883361278
"14741","Quantiles",18,"MixedShapesRegularTrain",2.78255940220713
"14742","FFT coef. (Mag^2 + Angle)",18,"MixedShapesRegularTrain",0.0464158883361278
"14743","catch22",19,"MixedShapesRegularTrain",2.78255940220713
"14744","feasts",19,"MixedShapesRegularTrain",21.5443469003188
"14745","tsfeatures",19,"MixedShapesRegularTrain",2.78255940220713
"14746","TSFEL",19,"MixedShapesRegularTrain",0.0464158883361278
"14747","Kats",19,"MixedShapesRegularTrain",0.0464158883361278
"14748","tsfresh",19,"MixedShapesRegularTrain",0.00599484250318941
"14749","FFT (Mag^2 + Angle) + quantiles",19,"MixedShapesRegularTrain",0.0464158883361278
"14750","Quantiles",19,"MixedShapesRegularTrain",0.359381366380463
"14751","FFT coef. (Mag^2 + Angle)",19,"MixedShapesRegularTrain",0.00599484250318941
"14752","catch22",20,"MixedShapesRegularTrain",0.359381366380463
"14753","feasts",20,"MixedShapesRegularTrain",0.359381366380463
"14754","tsfeatures",20,"MixedShapesRegularTrain",0.359381366380463
"14755","TSFEL",20,"MixedShapesRegularTrain",0.359381366380463
"14756","Kats",20,"MixedShapesRegularTrain",0.359381366380463
"14757","tsfresh",20,"MixedShapesRegularTrain",21.5443469003188
"14758","FFT (Mag^2 + Angle) + quantiles",20,"MixedShapesRegularTrain",0.359381366380463
"14759","Quantiles",20,"MixedShapesRegularTrain",0.359381366380463
"14760","FFT coef. (Mag^2 + Angle)",20,"MixedShapesRegularTrain",0.00599484250318941
"14761","catch22",21,"MixedShapesRegularTrain",2.78255940220713
"14762","feasts",21,"MixedShapesRegularTrain",2.78255940220713
"14763","tsfeatures",21,"MixedShapesRegularTrain",2.78255940220713
"14764","TSFEL",21,"MixedShapesRegularTrain",0.359381366380463
"14765","Kats",21,"MixedShapesRegularTrain",2.78255940220713
"14766","tsfresh",21,"MixedShapesRegularTrain",2.78255940220713
"14767","FFT (Mag^2 + Angle) + quantiles",21,"MixedShapesRegularTrain",0.0464158883361278
"14768","Quantiles",21,"MixedShapesRegularTrain",2.78255940220713
"14769","FFT coef. (Mag^2 + Angle)",21,"MixedShapesRegularTrain",0.0464158883361278
"14770","catch22",22,"MixedShapesRegularTrain",0.0464158883361278
"14771","feasts",22,"MixedShapesRegularTrain",0.359381366380463
"14772","tsfeatures",22,"MixedShapesRegularTrain",0.359381366380463
